,Time,Thrust,Prop_Mass,Chamber_Pressure,Klemmung,Web_Thickness
4307,4.306999999999773,3623.314304666807,2.1878912293285864,6203600.22904275,665.253294963621,0.02579461598192427
4308,4.307999999999773,3622.9454497421007,2.1850384486806838,6203046.476327499,665.2136293071557,0.02580058552840573
4309,4.308999999999774,3622.5763961179073,2.182186305408594,6202492.42444942,665.1738936450992,0.025806554864401667
4310,4.309999999999774,3622.207140162743,2.179334262766062,6201938.067954841,665.1341593849997,0.025812523989786992
4311,4.310999999999774,3621.8376836566754,2.1764823208138577,6201383.40951432,665.0944265277037,0.02581849290443452
4312,4.311999999999775,3621.4680283659186,2.1736304796122723,6200828.451777636,665.0546950740514,0.02582446160821806
4313,4.312999999999775,3621.09817604295,2.170778973334711,6200273.197373957,665.0149339733381,0.025830430101012408
4314,4.313999999999775,3620.728126087191,2.167928206404431,6199717.645399844,664.9750895937866,0.025836398382693342
4315,4.314999999999776,3620.3578738630713,2.1650775403725895,6199161.788894152,664.9352466244646,0.025842366453136277
4316,4.315999999999776,3619.9874211502765,2.1622269752999714,6198605.630526876,664.8954050662215,0.025848334312213957
4317,4.316999999999776,3619.6167697146534,2.159376511246884,6198049.17294725,664.8555649199008,0.02585430195980012
4318,4.317999999999777,3619.2459213083207,2.1565262817118342,6197492.418783917,664.8157085391007,0.025860269395769502
4319,4.318999999999777,3618.8748763413523,2.153676894851154,6196935.368650716,664.7757555039519,0.025866236619997804
4320,4.319999999999777,3618.503629168046,2.1508276091574103,6196378.014069924,664.7358038873278,0.025872203632360948
4321,4.320999999999778,3618.1321815677106,2.147978424691402,6195820.3577109855,664.6958536900813,0.02587817043273161
4322,4.321999999999778,3617.760535305832,2.1451293415134502,6195262.402222604,664.655904913058,0.025884137020983463
4323,4.322999999999778,3617.3886921341837,2.142280391080766,6194704.150232907,664.6159534168114,0.025890103396991163
4324,4.323999999999779,3617.016653479521,2.139432388014203,6194145.603882095,664.5758917881378,0.025896069560630352
4325,4.324999999999779,3616.6444126799524,2.1365844863826897,6193586.753166746,664.5358315863073,0.025902035511777458
4326,4.325999999999779,3616.271971514422,2.1337366862470364,6193027.60075577,664.4957728121751,0.02590800125030509
4327,4.32699999999978,3615.899331748062,2.1308889876675834,6192468.149297351,664.45571546659,0.025913966776086844
4328,4.32799999999978,3615.5264951323065,2.1280413907041966,6191908.401419119,664.4156595503944,0.025919932088997313
4329,4.32899999999978,3615.1534634049904,2.1251947031335496,6191348.359728305,664.3754988600652,0.025925897188912063
4330,4.329999999999781,3614.7802303105227,2.122348189285299,6190788.014831399,664.335330135301,0.02593186207570763
4331,4.330999999999781,3614.4067969105413,2.1195017772006493,6190227.368320406,664.295162846579,0.025937826749256966
4332,4.331999999999781,3614.0331649698355,2.116655466939953,6189666.42284301,664.2549969947509,0.025943791209433596
4333,4.332999999999782,3613.6593362395074,2.1138092585630934,6189105.181026351,664.2148325806616,0.02594975545611204
4334,4.333999999999782,3613.285312457072,2.1109638574245597,6188543.645477191,664.1745771346459,0.025955719489167788
4335,4.334999999999782,3612.9110884043957,2.10811873507739,6187981.808359511,664.1342999493964,0.025961683308477312
4336,4.335999999999783,3612.5366641060214,2.1052737147611706,6187419.669708289,664.0940242085557,0.02596764691391408
4337,4.336999999999783,3612.1620413264027,2.1024287965362713,6186857.232170715,664.0537499129783,0.02597361030535155
4338,4.337999999999783,3611.7872218163175,2.0995839804625915,6186294.498373455,664.0134770635121,0.025979573482664164
4339,4.338999999999784,3611.4122073129715,2.0967398680773797,6185731.470922817,663.9731270279732,0.02598553644572735
4340,4.339999999999784,3611.036993641734,2.0938961409457897,6185168.143549371,663.9327414448616,0.025991499194417504
4341,4.340999999999784,3610.6615797839786,2.0910525161121134,6184604.514721929,663.8923573145478,0.025997461728608614
4342,4.341999999999785,3610.285967503837,2.088208993636733,6184040.587087205,663.8519746378894,0.02600342404817407
4343,4.342999999999785,3609.910158551772,2.085365573579565,6183476.363271404,663.8115934157374,0.02600938615298824
4344,4.343999999999785,3609.534154664689,2.0825227522564163,6182911.845880392,663.7711489573167,0.02601534804292648
4345,4.344999999999786,3609.1579527175054,2.0796804240515865,6182347.030220433,663.7306550391398,0.02602130971786511
4346,4.345999999999786,3608.7815506423567,2.07683819841124,6181781.913185034,663.6901625821727,0.026027271177678654
4347,4.346999999999786,3608.4049502030584,2.073996075395777,6181216.497420442,663.649671587276,0.02603323242224042
4348,4.347999999999787,3608.02815314977,2.071154055065127,6180650.785552419,663.6091820553033,0.02603919345142471
4349,4.348999999999787,3607.6511612191034,2.068312527100282,6180084.780186399,663.5686433411198,0.026045154265106802
4350,4.349999999999787,3607.2739723415793,2.0654716015300587,6179518.4782134555,663.5280411508493,0.026051114863162948
4351,4.350999999999788,3606.8965833940156,2.062630778790497,6178951.874942639,663.487440430223,0.026057075245468197
4352,4.351999999999788,3606.518996139924,2.0597900589420135,6178384.973019746,663.4468411801046,0.026063035411895787
4353,4.352999999999788,3606.1412123291652,2.056949442044555,6177817.775070104,663.4062434013506,0.026068995362319942
4354,4.353999999999789,3605.7632336980664,2.0541092097217195,6177250.283698729,663.3656105990012,0.026074955096615872
4355,4.354999999999789,3605.3850592388135,2.0512696904906083,6176682.497390632,663.3249001997822,0.026080914614659754
4356,4.355999999999789,3605.006684766825,2.048430274355945,6176114.4098612415,663.2841912786647,0.026086873916327167
4357,4.35699999999979,3604.62811204531,2.0455909613781635,6175546.023755918,663.2434838365151,0.026092833001491275
4358,4.35799999999979,3604.2493428238454,2.0427517516172253,6174977.341699568,663.2027778741932,0.02609879187002623
4359,4.35899999999979,3603.8703788384837,2.039912817207536,6174408.3662968045,663.1620511517519,0.02610475052180717
4360,4.359999999999791,3603.4912201491366,2.037074708016699,6173839.097635704,663.1212326069038,0.02611070895671019
4361,4.360999999999791,3603.1118615037344,2.034236702187703,6173269.52782891,663.0804155486371,0.026116667174611412
4362,4.361999999999791,3602.7323046651964,2.031398799780996,6172699.659521356,663.0395999778211,0.026122625175383926
4363,4.362999999999792,3602.35255138282,2.028561000856558,6172129.495337541,662.9987858953184,0.02612858295890181
4364,4.363999999999792,3601.972603392392,2.0257233666185503,6171559.03788169,662.9579654213368,0.026134540525040117
4365,4.364999999999792,3601.592461827623,2.0228866711657845,6170988.288854086,662.9170387943528,0.026140497873674878
4366,4.365999999999793,3601.2121203628594,2.0200500793398573,6170417.238755406,662.8761136624526,0.02614645500468275
4367,4.366999999999793,3600.831580760739,2.0172135912012368,6169845.890230172,662.8351900265084,0.026152411917936744
4368,4.367999999999793,3600.4508447702883,2.0143772068099177,6169274.24590249,662.7942678873857,0.026158368613310865
4369,4.368999999999794,3600.069914127034,2.0115409262254307,6168702.308376205,662.7533472459436,0.026164325090680094
4370,4.369999999999794,3599.688790553106,2.0087055969692305,6168130.080235066,662.7123191854389,0.026170281349920384
4371,4.370999999999794,3599.307467629707,2.0058704228405513,6167557.551839819,662.6712860435965,0.026176237390908654
4372,4.371999999999795,3598.9259466240896,2.0030353526637974,6166984.72509122,662.6302544062381,0.026182193213518123
4373,4.372999999999795,3598.544229285023,2.0002003864989812,6166411.602612992,662.5892242742323,0.026188148817622717
4374,4.373999999999795,3598.162317347784,1.9973655244056514,6165838.187008617,662.5481956484408,0.02619410420309734
4375,4.374999999999796,3597.780212534263,1.9945315024329289,6165264.480861496,662.5070742046537,0.026200059369817872
4376,4.375999999999796,3597.397909520258,1.9916977496924524,6164690.476175756,662.4659331167366,0.026206014317661154
4377,4.376999999999796,3597.015408478511,1.988864101168123,6164116.173208814,662.4247935418539,0.026211969046500954
4378,4.377999999999797,3596.632711157535,1.9860305569199697,6163541.574584026,662.3836554808771,0.026217923556211123
4379,4.378999999999797,3596.2498192923686,1.9831971170075573,6162966.682904523,662.3425189346713,0.02622387784666649
4380,4.379999999999797,3595.86673460467,1.9803644045373157,6162391.500753371,662.3013042776705,0.026229831917742853
4381,4.380999999999798,3595.48345287092,1.9775320768726106,6161816.021787237,662.2600553077192,0.026235785769316976
4382,4.381999999999798,3595.0999731632346,1.9746998536878724,6161240.244611005,662.2188078593754,0.026241739401263186
